,wind_code,delist_date
5949,600238.SH,1899-12-30
5950,600202.SH,1899-12-30
5951,600209.SH,1899-12-30
5952,600225.SH,1899-12-30
5953,600193.SH,1899-12-30
5954,600198.SH,1899-12-30
5955,600152.SH,1899-12-30
5956,600155.SH,1899-12-30
5957,600112.SH,1899-12-30
5958,600121.SH,1899-12-30
5959,600149.SH,1899-12-30
5960,600057.SH,1899-12-30
5961,600074.SH,1899-12-30
5962,300748.SZ,1899-12-30
5963,300272.SZ,1899-12-30
5964,300120.SZ,1899-12-30
5965,300176.SZ,1899-12-30
5966,002552.SZ,1899-12-30
5967,002571.SZ,1899-12-30
5968,002680.SZ,1899-12-30
5969,002427.SZ,1899-12-30
5970,002504.SZ,1899-12-30
5971,002248.SZ,1899-12-30
5972,002312.SZ,1899-12-30
5973,002323.SZ,1899-12-30
5974,002122.SZ,1899-12-30
5975,002134.SZ,1899-12-30
5976,000953.SZ,1899-12-30
5977,000995.SZ,1899-12-30
5978,000893.SZ,1899-12-30
5979,000950.SZ,1899-12-30
5980,000809.SZ,1899-12-30
5981,000833.SZ,1899-12-30
5982,000707.SZ,1899-12-30
5983,000780.SZ,1899-12-30
5984,000629.SZ,1899-12-30
5985,000659.SZ,1899-12-30
5986,000595.SZ,1899-12-30
5987,000503.SZ,1899-12-30
5988,000521.SZ,1899-12-30
5989,000560.SZ,1899-12-30
5990,000409.SZ,1899-12-30
5991,000422.SZ,1899-12-30
5992,000404.SZ,1899-12-30
5993,000048.SZ,1899-12-30
5994,002936.SZ,1899-12-30
5995,002938.SZ,1899-12-30
5996,603810.SH,1899-12-30
5997,600733.SH,1899-12-30
5998,600233.SH,1899-12-30
5999,002529.SZ,1899-12-30
6000,000885.SZ,1899-12-30
6001,600733.SH,1899-12-30
6002,002529.SZ,1899-12-30
6003,300263.SZ,1899-12-30
6004,603790.SH,1899-12-30
6005,300736.SZ,1899-12-30
6006,300022.SZ,1899-12-30
6007,603297.SH,1899-12-30
6008,002207.SZ,1899-12-30
6009,002172.SZ,1899-12-30
6010,002935.SZ,1899-12-30
6011,601068.SH,1899-12-30
6012,600733.SH,1899-12-30
6013,002529.SZ,1899-12-30
6014,000301.SZ,1899-12-30
6015,603192.SH,1899-12-30
6016,002933.SZ,1899-12-30
6017,603590.SH,1899-12-30
6018,603801.SH,1899-12-30
6019,000950.SZ,1899-12-30
6020,300510.SZ,1899-12-30
6021,603188.SH,1899-12-30
6022,002496.SZ,1899-12-30
6023,300724.SZ,1899-12-30
6024,300028.SZ,1899-12-30
6025,601606.SH,1899-12-30
6026,603339.SH,1899-12-30
6027,002647.SZ,1899-12-30
6028,000688.SZ,1899-12-30
6029,300413.SZ,1899-12-30
6030,603657.SH,1899-12-30
6031,300280.SZ,1899-12-30
6032,002680.SZ,1899-12-30
6033,601869.SH,1899-12-30
6034,000511.SZ,2018-07-18
6035,603869.SH,1899-12-30
6036,603713.SH,1899-12-30
6037,300272.SZ,1899-12-30
6038,600806.SH,2018-07-13
6039,600432.SH,2018-07-13
6040,002932.SZ,1899-12-30
6041,603706.SH,1899-12-30
6042,603359.SH,1899-12-30
6043,603105.SH,1899-12-30
6044,002323.SZ,1899-12-30
6045,603693.SH,1899-12-30
6046,002298.SZ,1899-12-30
6047,000606.SZ,1899-12-30
6048,300559.SZ,1899-12-30
6049,000939.SZ,1899-12-30
6050,600610.SH,1899-12-30
6051,300120.SZ,1899-12-30
6052,000048.SZ,1899-12-30
6053,603650.SH,1899-12-30
6054,300028.SZ,1899-12-30
6055,002453.SZ,1899-12-30
6056,300747.SZ,1899-12-30
6057,603587.SH,1899-12-30
6058,002313.SZ,1899-12-30
6059,000409.SZ,1899-12-30
6060,601066.SH,1899-12-30
6061,002387.SZ,1899-12-30
6062,601990.SH,1899-12-30
6063,300149.SZ,1899-12-30
6064,603666.SH,1899-12-30
6065,601330.SH,1899-12-30
6066,600696.SH,1899-12-30
6067,300750.SZ,1899-12-30
6068,300527.SZ,1899-12-30
6069,601138.SH,1899-12-30
6070,002316.SZ,1899-12-30
6071,000809.SZ,1899-12-30
6072,603368.SH,1899-12-30
6073,600960.SH,1899-12-30
6074,000796.SZ,1899-12-30
6075,000043.SZ,1899-12-30
6076,603486.SH,1899-12-30
6077,000511.SZ,1899-12-30
6078,300746.SZ,1899-12-30
6079,300745.SZ,1899-12-30
6080,000526.SZ,1899-12-30
6081,600806.SH,1899-12-30
6082,600432.SH,1899-12-30
6083,300282.SZ,1899-12-30
6084,300242.SZ,1899-12-30
6085,000796.SZ,1899-12-30
6086,603045.SH,1899-12-30
6087,300454.SZ,1899-12-30
6088,000595.SZ,1899-12-30
6089,002798.SZ,1899-12-30
6090,600057.SH,1899-12-30
6091,300176.SZ,1899-12-30
6092,603013.SH,1899-12-30
6093,002504.SZ,1899-12-30
6094,000780.SZ,1899-12-30
6095,603259.SH,1899-12-30
6096,601519.SH,1899-12-30
6097,600885.SH,1899-12-30
6098,600747.SH,1899-12-30
6099,600654.SH,1899-12-30
6100,600392.SH,1899-12-30
6101,600149.SH,1899-12-30
6102,300742.SZ,1899-12-30
6103,601106.SH,1899-12-30
6104,600815.SH,1899-12-30
6105,002312.SZ,1899-12-30
6106,002049.SZ,1899-12-30
6107,600225.SH,1899-12-30
6108,600112.SH,1899-12-30
6109,600751.SH,1899-12-30
6110,603596.SH,1899-12-30
6111,300743.SZ,1899-12-30
6112,603348.SH,1899-12-30
6113,600896.SH,1899-12-30
6114,600807.SH,1899-12-30
6115,600749.SH,1899-12-30
6116,600636.SH,1899-12-30
6117,600634.SH,1899-12-30
6118,600425.SH,1899-12-30
6119,600193.SH,1899-12-30
6120,600074.SH,1899-12-30
6121,002604.SZ,1899-12-30
6122,002570.SZ,1899-12-30
6123,002552.SZ,1899-12-30
6124,002427.SZ,1899-12-30
6125,002263.SZ,1899-12-30
6126,002260.SZ,1899-12-30
6127,002194.SZ,1899-12-30
6128,002188.SZ,1899-12-30
6129,002122.SZ,1899-12-30
6130,002018.SZ,1899-12-30
6131,000893.SZ,1899-12-30
6132,000816.SZ,1899-12-30
6133,603733.SH,1899-12-30
6134,601798.SH,1899-12-30
6135,600289.SH,1899-12-30
6136,600150.SH,1899-12-30
6137,300701.SZ,1899-12-30
6138,000818.SZ,1899-12-30
6139,000720.SZ,1899-12-30
6140,603876.SH,1899-12-30
6141,600397.SH,1899-12-30
6142,603773.SH,1899-12-30
6143,603301.SH,1899-12-30
6144,002490.SZ,1899-12-30
6145,000655.SZ,1899-12-30
6146,600403.SH,1899-12-30
6147,600321.SH,1899-12-30
6148,600121.SH,1899-12-30
6149,603897.SH,1899-12-30
6150,603214.SH,1899-12-30
6151,603059.SH,1899-12-30
6152,600929.SH,1899-12-30
6153,600901.SH,1899-12-30
6154,300741.SZ,1899-12-30
6155,300634.SZ,1899-12-30
6156,300504.SZ,1899-12-30
6157,002931.SZ,1899-12-30
6158,002930.SZ,1899-12-30
6159,002929.SZ,1899-12-30
6160,002928.SZ,1899-12-30
6161,002571.SZ,1899-12-30
6162,T00018.SH,2006-10-20
6163,603999.SH,1899-12-30
6164,603998.SH,1899-12-30
6165,603997.SH,1899-12-30
6166,603996.SH,1899-12-30
6167,603993.SH,1899-12-30
6168,603991.SH,1899-12-30
6169,603990.SH,1899-12-30
6170,603989.SH,1899-12-30
6171,603988.SH,1899-12-30
6172,603987.SH,1899-12-30
6173,603986.SH,1899-12-30
6174,603985.SH,1899-12-30
6175,603980.SH,1899-12-30
6176,603979.SH,1899-12-30
6177,603978.SH,1899-12-30
6178,603977.SH,1899-12-30
6179,603976.SH,1899-12-30
6180,603970.SH,1899-12-30
6181,603969.SH,1899-12-30
6182,603968.SH,1899-12-30
6183,603966.SH,1899-12-30
6184,603963.SH,1899-12-30
6185,603960.SH,1899-12-30
6186,603959.SH,1899-12-30
6187,603958.SH,1899-12-30
6188,603955.SH,1899-12-30
6189,603939.SH,1899-12-30
6190,603938.SH,1899-12-30
6191,603937.SH,1899-12-30
6192,603936.SH,1899-12-30
6193,603933.SH,1899-12-30
6194,603929.SH,1899-12-30
6195,603928.SH,1899-12-30
6196,603926.SH,1899-12-30
6197,603922.SH,1899-12-30
6198,603920.SH,1899-12-30
6199,603919.SH,1899-12-30
6200,603918.SH,1899-12-30
6201,603917.SH,1899-12-30
6202,603916.SH,1899-12-30
6203,603912.SH,1899-12-30
6204,603909.SH,1899-12-30
6205,603908.SH,1899-12-30
6206,603906.SH,1899-12-30
6207,603903.SH,1899-12-30
6208,603901.SH,1899-12-30
6209,603900.SH,1899-12-30
6210,603899.SH,1899-12-30
6211,603898.SH,1899-12-30
6212,603896.SH,1899-12-30
6213,603895.SH,1899-12-30
6214,603890.SH,1899-12-30
6215,603889.SH,1899-12-30
6216,603888.SH,1899-12-30
6217,603887.SH,1899-12-30
6218,603886.SH,1899-12-30
6219,603885.SH,1899-12-30
6220,603883.SH,1899-12-30
6221,603882.SH,1899-12-30
6222,603881.SH,1899-12-30
6223,603880.SH,1899-12-30
6224,603879.SH,1899-12-30
6225,603878.SH,1899-12-30
6226,603877.SH,1899-12-30
6227,603871.SH,1899-12-30
6228,603869.SH,1899-12-30
6229,603868.SH,1899-12-30
6230,603866.SH,1899-12-30
6231,603861.SH,1899-12-30
6232,603860.SH,1899-12-30
6233,603859.SH,1899-12-30
6234,603858.SH,1899-12-30
6235,603856.SH,1899-12-30
6236,603855.SH,1899-12-30
6237,603848.SH,1899-12-30
6238,603843.SH,1899-12-30
6239,603839.SH,1899-12-30
6240,603838.SH,1899-12-30
6241,603833.SH,1899-12-30
6242,603829.SH,1899-12-30
6243,603828.SH,1899-12-30
6244,603826.SH,1899-12-30
6245,603825.SH,1899-12-30
6246,603823.SH,1899-12-30
6247,603822.SH,1899-12-30
6248,603819.SH,1899-12-30
6249,603818.SH,1899-12-30
6250,603817.SH,1899-12-30
6251,603816.SH,1899-12-30
6252,603813.SH,1899-12-30
6253,603811.SH,1899-12-30
6254,603809.SH,1899-12-30
6255,603808.SH,1899-12-30
6256,603806.SH,1899-12-30
6257,603803.SH,1899-12-30
6258,603801.SH,1899-12-30
6259,603800.SH,1899-12-30
6260,603799.SH,1899-12-30
6261,603798.SH,1899-12-30
6262,603797.SH,1899-12-30
6263,603789.SH,1899-12-30
6264,603788.SH,1899-12-30
6265,603787.SH,1899-12-30
6266,603779.SH,1899-12-30
6267,603778.SH,1899-12-30
6268,603777.SH,1899-12-30
6269,603776.SH,1899-12-30
6270,603768.SH,1899-12-30
6271,603767.SH,1899-12-30
6272,603766.SH,1899-12-30
6273,603758.SH,1899-12-30
6274,603757.SH,1899-12-30
6275,603738.SH,1899-12-30
6276,603737.SH,1899-12-30
6277,603730.SH,1899-12-30
6278,603729.SH,1899-12-30
6279,603728.SH,1899-12-30
6280,603727.SH,1899-12-30
6281,603726.SH,1899-12-30
6282,603725.SH,1899-12-30
6283,603722.SH,1899-12-30
6284,603721.SH,1899-12-30
6285,603718.SH,1899-12-30
6286,603717.SH,1899-12-30
6287,603716.SH,1899-12-30
6288,603712.SH,1899-12-30
6289,603711.SH,1899-12-30
6290,603709.SH,1899-12-30
6291,603708.SH,1899-12-30
6292,603707.SH,1899-12-30
6293,603703.SH,1899-12-30
6294,603701.SH,1899-12-30
6295,603699.SH,1899-12-30
6296,603698.SH,1899-12-30
6297,603696.SH,1899-12-30
6298,603690.SH,1899-12-30
6299,603689.SH,1899-12-30
6300,603688.SH,1899-12-30
6301,603686.SH,1899-12-30
6302,603685.SH,1899-12-30
6303,603683.SH,1899-12-30
6304,603680.SH,1899-12-30
6305,603679.SH,1899-12-30
6306,603678.SH,1899-12-30
6307,603677.SH,1899-12-30
6308,603676.SH,1899-12-30
6309,603669.SH,1899-12-30
6310,603668.SH,1899-12-30
6311,603667.SH,1899-12-30
6312,603665.SH,1899-12-30
6313,603663.SH,1899-12-30
6314,603661.SH,1899-12-30
6315,603660.SH,1899-12-30
6316,603659.SH,1899-12-30
6317,603658.SH,1899-12-30
6318,603656.SH,1899-12-30
6319,603655.SH,1899-12-30
6320,603648.SH,1899-12-30
6321,603639.SH,1899-12-30
6322,603638.SH,1899-12-30
6323,603637.SH,1899-12-30
6324,603636.SH,1899-12-30
6325,603633.SH,1899-12-30
6326,603630.SH,1899-12-30
6327,603628.SH,1899-12-30
6328,603626.SH,1899-12-30
6329,603619.SH,1899-12-30
6330,603618.SH,1899-12-30
6331,603617.SH,1899-12-30
6332,603616.SH,1899-12-30
6333,603615.SH,1899-12-30
6334,603612.SH,1899-12-30
6335,603611.SH,1899-12-30
6336,603609.SH,1899-12-30
6337,603608.SH,1899-12-30
6338,603607.SH,1899-12-30
6339,603606.SH,1899-12-30
6340,603605.SH,1899-12-30
6341,603603.SH,1899-12-30
6342,603602.SH,1899-12-30
6343,603601.SH,1899-12-30
6344,603600.SH,1899-12-30
6345,603599.SH,1899-12-30
6346,603598.SH,1899-12-30
6347,603595.SH,1899-12-30
6348,603589.SH,1899-12-30
6349,603588.SH,1899-12-30
6350,603586.SH,1899-12-30
6351,603585.SH,1899-12-30
6352,603580.SH,1899-12-30
6353,603579.SH,1899-12-30
6354,603578.SH,1899-12-30
6355,603577.SH,1899-12-30
6356,603569.SH,1899-12-30
6357,603568.SH,1899-12-30
6358,603567.SH,1899-12-30
6359,603566.SH,1899-12-30
6360,603559.SH,1899-12-30
6361,603558.SH,1899-12-30
6362,603557.SH,1899-12-30
6363,603556.SH,1899-12-30
6364,603555.SH,1899-12-30
6365,603538.SH,1899-12-30
6366,603536.SH,1899-12-30
6367,603535.SH,1899-12-30
6368,603533.SH,1899-12-30
6369,603528.SH,1899-12-30
6370,603527.SH,1899-12-30
6371,603520.SH,1899-12-30
6372,603519.SH,1899-12-30
6373,603518.SH,1899-12-30
6374,603517.SH,1899-12-30
6375,603516.SH,1899-12-30
6376,603515.SH,1899-12-30
6377,603508.SH,1899-12-30
6378,603507.SH,1899-12-30
6379,603506.SH,1899-12-30
6380,603505.SH,1899-12-30
6381,603501.SH,1899-12-30
6382,603500.SH,1899-12-30
6383,603499.SH,1899-12-30
6384,603496.SH,1899-12-30
6385,603488.SH,1899-12-30
6386,603477.SH,1899-12-30
6387,603466.SH,1899-12-30
6388,603458.SH,1899-12-30
6389,603456.SH,1899-12-30
6390,603444.SH,1899-12-30
6391,603429.SH,1899-12-30
6392,603421.SH,1899-12-30
6393,603416.SH,1899-12-30
6394,603399.SH,1899-12-30
6395,603398.SH,1899-12-30
6396,603396.SH,1899-12-30
6397,603393.SH,1899-12-30
6398,603389.SH,1899-12-30
6399,603388.SH,1899-12-30
6400,603387.SH,1899-12-30
6401,603386.SH,1899-12-30
6402,603385.SH,1899-12-30
6403,603383.SH,1899-12-30
6404,603380.SH,1899-12-30
6405,603378.SH,1899-12-30
6406,603377.SH,1899-12-30
6407,603369.SH,1899-12-30
6408,603368.SH,1899-12-30
6409,603367.SH,1899-12-30
6410,603366.SH,1899-12-30
6411,603365.SH,1899-12-30
6412,603363.SH,1899-12-30
6413,603360.SH,1899-12-30
6414,603359.SH,1899-12-30
6415,603358.SH,1899-12-30
6416,603357.SH,1899-12-30
6417,603356.SH,1899-12-30
6418,603355.SH,1899-12-30
6419,603345.SH,1899-12-30
6420,603339.SH,1899-12-30
6421,603338.SH,1899-12-30
6422,603337.SH,1899-12-30
6423,603336.SH,1899-12-30
6424,603335.SH,1899-12-30
6425,603333.SH,1899-12-30
6426,603331.SH,1899-12-30
6427,603330.SH,1899-12-30
6428,603329.SH,1899-12-30
6429,603328.SH,1899-12-30
6430,603326.SH,1899-12-30
6431,603323.SH,1899-12-30
6432,603322.SH,1899-12-30
6433,603321.SH,1899-12-30
6434,603320.SH,1899-12-30
6435,603319.SH,1899-12-30
6436,603318.SH,1899-12-30
6437,603316.SH,1899-12-30
6438,603315.SH,1899-12-30
6439,603313.SH,1899-12-30
6440,603311.SH,1899-12-30
6441,603309.SH,1899-12-30
6442,603308.SH,1899-12-30
6443,603306.SH,1899-12-30
6444,603305.SH,1899-12-30
6445,603303.SH,1899-12-30
6446,603300.SH,1899-12-30
6447,603299.SH,1899-12-30
6448,603298.SH,1899-12-30
6449,603289.SH,1899-12-30
6450,603288.SH,1899-12-30
6451,603286.SH,1899-12-30
6452,603283.SH,1899-12-30
6453,603278.SH,1899-12-30
6454,603277.SH,1899-12-30
6455,603269.SH,1899-12-30
6456,603268.SH,1899-12-30
6457,603266.SH,1899-12-30
6458,603260.SH,1899-12-30
6459,603258.SH,1899-12-30
6460,603239.SH,1899-12-30
6461,603238.SH,1899-12-30
6462,603233.SH,1899-12-30
6463,603232.SH,1899-12-30
6464,603229.SH,1899-12-30
6465,603228.SH,1899-12-30
6466,603227.SH,1899-12-30
6467,603226.SH,1899-12-30
6468,603225.SH,1899-12-30
6469,603223.SH,1899-12-30
6470,603222.SH,1899-12-30
6471,603218.SH,1899-12-30
6472,603208.SH,1899-12-30
6473,603203.SH,1899-12-30
6474,603200.SH,1899-12-30
6475,603199.SH,1899-12-30
6476,603198.SH,1899-12-30
6477,603197.SH,1899-12-30
6478,603196.SH,1899-12-30
6479,603189.SH,1899-12-30
6480,603188.SH,1899-12-30
6481,603186.SH,1899-12-30
6482,603183.SH,1899-12-30
6483,603181.SH,1899-12-30
6484,603180.SH,1899-12-30
6485,603179.SH,1899-12-30
6486,603178.SH,1899-12-30
6487,603177.SH,1899-12-30
6488,603169.SH,1899-12-30
6489,603168.SH,1899-12-30
6490,603167.SH,1899-12-30
6491,603166.SH,1899-12-30
6492,603165.SH,1899-12-30
6493,603161.SH,1899-12-30
6494,603160.SH,1899-12-30
6495,603159.SH,1899-12-30
6496,603158.SH,1899-12-30
6497,603157.SH,1899-12-30
6498,603156.SH,1899-12-30
6499,603139.SH,1899-12-30
6500,603138.SH,1899-12-30
6501,603136.SH,1899-12-30
6502,603133.SH,1899-12-30
6503,603131.SH,1899-12-30
6504,603129.SH,1899-12-30
6505,603128.SH,1899-12-30
6506,603127.SH,1899-12-30
6507,603126.SH,1899-12-30
6508,603123.SH,1899-12-30
6509,603118.SH,1899-12-30
6510,603117.SH,1899-12-30
6511,603116.SH,1899-12-30
6512,603113.SH,1899-12-30
6513,603111.SH,1899-12-30
6514,603110.SH,1899-12-30
6515,603108.SH,1899-12-30
6516,603106.SH,1899-12-30
6517,603103.SH,1899-12-30
6518,603101.SH,1899-12-30
6519,603100.SH,1899-12-30
6520,603099.SH,1899-12-30
6521,603098.SH,1899-12-30
6522,603096.SH,1899-12-30
6523,603090.SH,1899-12-30
6524,603089.SH,1899-12-30
6525,603088.SH,1899-12-30
6526,603086.SH,1899-12-30
6527,603085.SH,1899-12-30
6528,603083.SH,1899-12-30
6529,603081.SH,1899-12-30
6530,603080.SH,1899-12-30
6531,603079.SH,1899-12-30
6532,603078.SH,1899-12-30
6533,603077.SH,1899-12-30
6534,603076.SH,1899-12-30
6535,603069.SH,1899-12-30
6536,603067.SH,1899-12-30
6537,603066.SH,1899-12-30
6538,603063.SH,1899-12-30
6539,603060.SH,1899-12-30
6540,603058.SH,1899-12-30
6541,603056.SH,1899-12-30
6542,603055.SH,1899-12-30
6543,603050.SH,1899-12-30
6544,603043.SH,1899-12-30
6545,603042.SH,1899-12-30
6546,603041.SH,1899-12-30
6547,603040.SH,1899-12-30
6548,603039.SH,1899-12-30
6549,603038.SH,1899-12-30
6550,603037.SH,1899-12-30
6551,603036.SH,1899-12-30
6552,603035.SH,1899-12-30
6553,603033.SH,1899-12-30
6554,603032.SH,1899-12-30
6555,603031.SH,1899-12-30
6556,603030.SH,1899-12-30
6557,603029.SH,1899-12-30
6558,603028.SH,1899-12-30
6559,603027.SH,1899-12-30
6560,603026.SH,1899-12-30
6561,603025.SH,1899-12-30
6562,603023.SH,1899-12-30
6563,603022.SH,1899-12-30
6564,603021.SH,1899-12-30
6565,603020.SH,1899-12-30
6566,603019.SH,1899-12-30
6567,603018.SH,1899-12-30
6568,603017.SH,1899-12-30
6569,603016.SH,1899-12-30
6570,603015.SH,1899-12-30
6571,603012.SH,1899-12-30
6572,603011.SH,1899-12-30
6573,603010.SH,1899-12-30
6574,603009.SH,1899-12-30
6575,603008.SH,1899-12-30
6576,603007.SH,1899-12-30
6577,603006.SH,1899-12-30
6578,603005.SH,1899-12-30
6579,603003.SH,1899-12-30
6580,603002.SH,1899-12-30
6581,603001.SH,1899-12-30
6582,603000.SH,1899-12-30
6583,601999.SH,1899-12-30
6584,601998.SH,1899-12-30
6585,601997.SH,1899-12-30
6586,601996.SH,1899-12-30
6587,601992.SH,1899-12-30
6588,601991.SH,1899-12-30
6589,601989.SH,1899-12-30
6590,601988.SH,1899-12-30
6591,601985.SH,1899-12-30
6592,601969.SH,1899-12-30
6593,601968.SH,1899-12-30
6594,601966.SH,1899-12-30
6595,601965.SH,1899-12-30
6596,601958.SH,1899-12-30
6597,601952.SH,1899-12-30
6598,601949.SH,1899-12-30
6599,601939.SH,1899-12-30
6600,601933.SH,1899-12-30
6601,601929.SH,1899-12-30
6602,601928.SH,1899-12-30
6603,601919.SH,1899-12-30
6604,601918.SH,1899-12-30
6605,601908.SH,1899-12-30
6606,601901.SH,1899-12-30
6607,601900.SH,1899-12-30
6608,601899.SH,1899-12-30
6609,601898.SH,1899-12-30
6610,601890.SH,1899-12-30
6611,601888.SH,1899-12-30
6612,601886.SH,1899-12-30
6613,601882.SH,1899-12-30
6614,601881.SH,1899-12-30
6615,601880.SH,1899-12-30
6616,601878.SH,1899-12-30
6617,601877.SH,1899-12-30
6618,601872.SH,1899-12-30
6619,601866.SH,1899-12-30
6620,601858.SH,1899-12-30
6621,601857.SH,1899-12-30
6622,601838.SH,1899-12-30
6623,601828.SH,1899-12-30
6624,601818.SH,1899-12-30
6625,601811.SH,1899-12-30
6626,601808.SH,1899-12-30
6627,601801.SH,1899-12-30
6628,601800.SH,1899-12-30
6629,601799.SH,1899-12-30
6630,601798.SH,1899-12-30
6631,601789.SH,1899-12-30
6632,601788.SH,1899-12-30
6633,601777.SH,1899-12-30
6634,601766.SH,1899-12-30
6635,601727.SH,1899-12-30
6636,601718.SH,1899-12-30
6637,601717.SH,1899-12-30
6638,601700.SH,1899-12-30
6639,601699.SH,1899-12-30
6640,601689.SH,1899-12-30
6641,601688.SH,1899-12-30
6642,601678.SH,1899-12-30
6643,601677.SH,1899-12-30
6644,601669.SH,1899-12-30
6645,601668.SH,1899-12-30
6646,601666.SH,1899-12-30
6647,601636.SH,1899-12-30
6648,601633.SH,1899-12-30
6649,601628.SH,1899-12-30
6650,601619.SH,1899-12-30
6651,601618.SH,1899-12-30
6652,601616.SH,1899-12-30
6653,601611.SH,1899-12-30
6654,601608.SH,1899-12-30
6655,601607.SH,1899-12-30
6656,601601.SH,1899-12-30
6657,601600.SH,1899-12-30
6658,601599.SH,1899-12-30
6659,601595.SH,1899-12-30
6660,601588.SH,1899-12-30
6661,601579.SH,1899-12-30
6662,601567.SH,1899-12-30
6663,601566.SH,1899-12-30
6664,601558.SH,1899-12-30
6665,601555.SH,1899-12-30
6666,601519.SH,1899-12-30
6667,601518.SH,1899-12-30
6668,601515.SH,1899-12-30
6669,601500.SH,1899-12-30
6670,601398.SH,1899-12-30
6671,601390.SH,1899-12-30
6672,601388.SH,1899-12-30
6673,601377.SH,1899-12-30
6674,601375.SH,1899-12-30
6675,601369.SH,1899-12-30
6676,601368.SH,1899-12-30
6677,601366.SH,1899-12-30
6678,601360.SH,1899-12-30
6679,601339.SH,1899-12-30
6680,601336.SH,1899-12-30
6681,601333.SH,1899-12-30
6682,601328.SH,1899-12-30
6683,601326.SH,1899-12-30
6684,601318.SH,1899-12-30
6685,601311.SH,1899-12-30
6686,601299.SH,2015-05-20
6687,601288.SH,1899-12-30
6688,601268.SH,2015-05-21
6689,601258.SH,1899-12-30
6690,601238.SH,1899-12-30
6691,601233.SH,1899-12-30
6692,601231.SH,1899-12-30
6693,601229.SH,1899-12-30
6694,601228.SH,1899-12-30
6695,601226.SH,1899-12-30
6696,601225.SH,1899-12-30
6697,601222.SH,1899-12-30
6698,601218.SH,1899-12-30
6699,601216.SH,1899-12-30
6700,601212.SH,1899-12-30
6701,601211.SH,1899-12-30
6702,601208.SH,1899-12-30
6703,601200.SH,1899-12-30
6704,601199.SH,1899-12-30
6705,601198.SH,1899-12-30
6706,601188.SH,1899-12-30
6707,601186.SH,1899-12-30
6708,601179.SH,1899-12-30
6709,601177.SH,1899-12-30
6710,601169.SH,1899-12-30
6711,601168.SH,1899-12-30
6712,601166.SH,1899-12-30
6713,601163.SH,1899-12-30
6714,601158.SH,1899-12-30
6715,601155.SH,1899-12-30
6716,601139.SH,1899-12-30
6717,601137.SH,1899-12-30
6718,601128.SH,1899-12-30
6719,601127.SH,1899-12-30
6720,601126.SH,1899-12-30
6721,601118.SH,1899-12-30
6722,601117.SH,1899-12-30
6723,601116.SH,1899-12-30
6724,601113.SH,1899-12-30
6725,601111.SH,1899-12-30
6726,601108.SH,1899-12-30
6727,601107.SH,1899-12-30
6728,601106.SH,1899-12-30
6729,601101.SH,1899-12-30
6730,601100.SH,1899-12-30
6731,601099.SH,1899-12-30
6732,601098.SH,1899-12-30
6733,601088.SH,1899-12-30
6734,601086.SH,1899-12-30
6735,601069.SH,1899-12-30
6736,601058.SH,1899-12-30
6737,601038.SH,1899-12-30
6738,601028.SH,1899-12-30
6739,601021.SH,1899-12-30
6740,601020.SH,1899-12-30
6741,601019.SH,1899-12-30
6742,601018.SH,1899-12-30
6743,601016.SH,1899-12-30
6744,601015.SH,1899-12-30
6745,601012.SH,1899-12-30
6746,601011.SH,1899-12-30
6747,601010.SH,1899-12-30
6748,601009.SH,1899-12-30
6749,601008.SH,1899-12-30
6750,601007.SH,1899-12-30
6751,601006.SH,1899-12-30
6752,601005.SH,1899-12-30
6753,601003.SH,1899-12-30
6754,601002.SH,1899-12-30
6755,601001.SH,1899-12-30
6756,601000.SH,1899-12-30
6757,600999.SH,1899-12-30
6758,600998.SH,1899-12-30
6759,600997.SH,1899-12-30
6760,600996.SH,1899-12-30
6761,600995.SH,1899-12-30
6762,600993.SH,1899-12-30
6763,600992.SH,1899-12-30
6764,600991.SH,2012-03-20
6765,600990.SH,1899-12-30
6766,600988.SH,1899-12-30
6767,600987.SH,1899-12-30
6768,600986.SH,1899-12-30
6769,600985.SH,1899-12-30
6770,600984.SH,1899-12-30
6771,600983.SH,1899-12-30
6772,600982.SH,1899-12-30
6773,600981.SH,1899-12-30
6774,600980.SH,1899-12-30
6775,600979.SH,1899-12-30
6776,600978.SH,1899-12-30
6777,600977.SH,1899-12-30
6778,600976.SH,1899-12-30
6779,600975.SH,1899-12-30
6780,600973.SH,1899-12-30
6781,600971.SH,1899-12-30
6782,600970.SH,1899-12-30
6783,600969.SH,1899-12-30
6784,600967.SH,1899-12-30
6785,600966.SH,1899-12-30
6786,600965.SH,1899-12-30
6787,600963.SH,1899-12-30
6788,600962.SH,1899-12-30
6789,600961.SH,1899-12-30
6790,600960.SH,1899-12-30
6791,600959.SH,1899-12-30
6792,600958.SH,1899-12-30
6793,600939.SH,1899-12-30
6794,600936.SH,1899-12-30
6795,600933.SH,1899-12-30
6796,600926.SH,1899-12-30
6797,600919.SH,1899-12-30
6798,600917.SH,1899-12-30
6799,600909.SH,1899-12-30
6800,600908.SH,1899-12-30
6801,600903.SH,1899-12-30
6802,600900.SH,1899-12-30
6803,600898.SH,1899-12-30
6804,600897.SH,1899-12-30
6805,600896.SH,1899-12-30
6806,600895.SH,1899-12-30
6807,600894.SH,1899-12-30
6808,600893.SH,1899-12-30
6809,600892.SH,1899-12-30
6810,600891.SH,1899-12-30
6811,600890.SH,1899-12-30
6812,600889.SH,1899-12-30
6813,600888.SH,1899-12-30
6814,600887.SH,1899-12-30
